prompt_id,layer,ctx,k_kind,rel,bit_class,kv_head,abs_delta_k,max_es_u0,max_es_future,future_amplified,n_queries,fail_s_L1,fail_s_L2,fail_s_L16,fail_s_full
seq_0000,4,64,numeric,1e-06,,4,0.0,0.0,0.0,False,16,False,False,False,False
seq_0000,4,64,numeric,1e-05,,4,0.0,0.0,0.0,False,16,False,False,False,False
seq_0000,4,64,numeric,0.0001,,4,0.0,0.0,0.0,False,16,False,False,False,False
seq_0000,4,64,numeric,0.001,,4,0.0,0.0,0.0,False,16,False,False,False,False
seq_0000,4,64,numeric,0.01,,4,0.03125,0.0032368898391723633,0.0057830810546875,True,16,True,True,True,True
seq_0000,4,64,numeric,0.1,,4,0.234375,0.02427658438682556,0.043374061584472656,True,16,True,True,True,True
seq_0000,4,64,bitflip,,sign,4,4.75,0.49200543761253357,0.8790497779846191,True,16,True,True,True,True
seq_0000,4,64,bitflip,,exponent,4,2.375,0.2460027039051056,0.43952512741088867,True,16,True,True,True,True
seq_0000,4,64,bitflip,,mantissa,4,0.015625,0.0016184449195861816,0.00289154052734375,True,16,True,True,True,True
seq_0000,4,256,numeric,1e-06,,4,0.0,0.0,0.0,False,16,False,False,False,False
seq_0000,4,256,numeric,1e-05,,4,0.0,0.0,0.0,False,16,False,False,False,False
seq_0000,4,256,numeric,0.0001,,4,0.0,0.0,0.0,False,16,False,False,False,False
seq_0000,4,256,numeric,0.001,,4,0.0,0.0,0.0,False,16,False,False,False,False
seq_0000,4,256,numeric,0.01,,4,0.015625,0.002956390380859375,0.003064274787902832,True,16,True,True,True,True
seq_0000,4,256,numeric,0.1,,4,0.1640625,0.031041622161865234,0.03217458724975586,True,16,True,True,True,True
seq_0000,4,256,bitflip,,sign,4,3.3125,0.626745879650116,0.6496198177337646,True,16,True,True,True,True
seq_0000,4,256,bitflip,,exponent,4,nan,nan,nan,False,16,True,True,True,True
seq_0000,4,256,bitflip,,mantissa,4,0.0078125,0.0014781951904296875,0.0015320777893066406,True,16,True,True,True,True
seq_0001,18,64,numeric,1e-06,,7,0.0,0.0,0.0,False,16,False,False,False,False
seq_0001,18,64,numeric,1e-05,,7,0.0,0.0,0.0,False,16,False,False,False,False
seq_0001,18,64,numeric,0.0001,,7,0.0,0.0,0.0,False,16,False,False,False,False
seq_0001,18,64,numeric,0.001,,7,0.0,0.0,0.0,False,16,False,False,False,False
seq_0001,18,64,numeric,0.01,,7,0.0078125,0.0007228851318359375,0.0016942024230957031,True,16,True,True,True,True
seq_0001,18,64,numeric,0.1,,7,0.1015625,0.009397745132446289,0.022021770477294922,True,16,True,True,True,True
seq_0001,18,64,bitflip,,sign,7,2.0,0.18506312370300293,0.4336552619934082,True,16,True,True,True,True
seq_0001,18,64,bitflip,,exponent,7,inf,inf,inf,False,16,True,True,True,True
seq_0001,18,64,bitflip,,mantissa,7,0.0078125,0.0007228851318359375,0.0016942024230957031,True,16,True,True,True,True
seq_0001,18,256,numeric,1e-06,,7,0.0,0.0,0.0,False,16,False,False,False,False
seq_0001,18,256,numeric,1e-05,,7,0.0,0.0,0.0,False,16,False,False,False,False
seq_0001,18,256,numeric,0.0001,,7,0.0,0.0,0.0,False,16,False,False,False,False
