prompt_id,layer,ctx,kv_head,k_kind,rel,bit_class,abs_delta_k,ek_bin,n_queries,max_es_u0,max_es_future,max_es_lifetime,future_amplified,gain_u0,gain_p50,n_es_nonfinite,fail_s_L1,fail_s_L2,fail_s_L16,fail_s_Lfull
seq_0068,31,64,0,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.00017547607421875,0.0007607936859130859,0.0007607936859130859,True,0.0449218749885,0.09387207028846874,0,True,True,True,True
seq_0068,31,256,0,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0068,31,256,0,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0068,31,256,0,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0068,31,256,0,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0068,31,256,0,numeric,0.01,,0.001953125,"[0.001,0.01)",16,0.00013256072998046875,0.0005340576171875,0.0005340576171875,True,0.06787109371525,0.0645751952794375,0,True,True,True,True
seq_0068,31,256,0,numeric,0.1,,0.0166015625,"[0.01,0.1)",16,0.0011301040649414062,0.00453948974609375,0.00453948974609375,True,0.06807215073119377,0.06453929227552423,0,True,True,True,True
seq_0068,31,256,0,bitflip,,sign,0.328125,"[0.1,1)",16,0.022318363189697266,0.08972597122192383,0.08972597122192383,True,0.0680178687683939,0.06456502278626157,0,True,True,True,True
seq_0068,31,256,0,bitflip,,exponent,5.582757582296647e+37,"[10,inf)",16,3.797257514188463e+36,1.5266131101560933e+37,1.5266131101560933e+37,True,0.06801759629022508,0.06456492628370013,0,True,True,True,True
seq_0068,31,256,0,bitflip,,mantissa,0.0009765625,"[0.0001,0.001)",16,6.580352783203125e-05,0.00026702880859375,0.00026702880859375,True,0.067382812431,0.0649414061835,0,True,True,True,True
seq_0069,4,64,5,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0069,4,64,5,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0069,4,64,5,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0069,4,64,5,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0069,4,64,5,numeric,0.01,,0.00390625,"[0.001,0.01)",16,0.0006260871887207031,0.0008630752563476562,0.0008630752563476562,True,0.16027832027146874,0.18774414057693747,0,True,True,True,True
seq_0069,4,64,5,numeric,0.1,,0.029296875,"[0.01,0.1)",16,0.004693508148193359,0.006474018096923828,0.006474018096923828,True,0.16020507811953166,0.18782552082692222,0,True,True,True,True
seq_0069,4,64,5,bitflip,,sign,0.59375,"[0.1,1)",16,0.09512090682983398,0.13120174407958984,0.13120174407958984,True,0.16020363255524006,0.1878252531349633,0,True,True,True,True
seq_0069,4,64,5,bitflip,,exponent,1.010213276796536e+38,"[10,inf)",16,1.618400901287299e+37,2.232276930375502e+37,2.232276930375502e+37,True,0.16020388352243523,0.18782524058693334,0,True,True,True,True
seq_0069,4,64,5,bitflip,,mantissa,0.001953125,"[0.001,0.01)",16,0.00031280517578125,0.0004315376281738281,0.0004315376281738281,True,0.160156249918,0.187744140528875,0,True,True,True,True
seq_0069,4,256,5,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0069,4,256,5,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0069,4,256,5,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0069,4,256,5,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0069,4,256,5,numeric,0.01,,0.001953125,"[0.001,0.01)",16,0.0002498626708984375,0.0004367828369140625,0.0004367828369140625,True,0.1279296874345,0.1097412108813125,0,True,True,True,True
seq_0069,4,256,5,numeric,0.1,,0.02734375,"[0.01,0.1)",16,0.0034928321838378906,0.006117820739746094,0.006117820739746094,True,0.12773786271854273,0.10980224608973438,0,True,True,True,True
seq_0069,4,256,5,bitflip,,sign,0.54296875,"[0.1,1)",16,0.06936359405517578,0.12147998809814453,0.12147998809814453,True,0.12774877754023237,0.1097952204640514,0,True,True,True,True
